frame_num;sec;nsec;yaw;pitch;roll;north_c;east_c;down_c;north;east;down;vx;vy;vz;gimbal_roll;gimbal_pitch;gps_time_week
156;1664534706;276455803;-1.45943;-0.155543;-0.137035;208.017;-686.233;170.867;198.351;-673.66;16.7884;2.91706;-1.43115;3.90208;-0.277;0.205;0
157;1664534706;376458036;-1.53123;-0.120299;-0.147243;208.015;-686.233;170.866;198.649;-673.839;17.1772;2.72378;-1.58368;4.05012;-0.897;0.667;0
158;1664534706;476444496;-1.58872;-0.0673629;-0.151823;208.015;-686.233;170.866;198.919;-674.023;17.5854;2.49998;-1.67647;4.21525;-1.392;0.603;0
159;1664534706;576395028;-1.63781;-0.00166135;-0.176681;208.015;-686.233;170.866;199.159;-674.22;18.0112;2.28818;-1.6908;4.32453;-1.433;0.697;0
160;1664534706;676388175;-1.68236;0.0442107;-0.204285;208.015;-686.233;170.866;199.377;-674.409;18.4616;2.05063;-1.63793;4.44169;-1.516;0.846;0
161;1664534706;776400517;-1.71966;0.0740199;-0.222424;208.015;-686.234;170.866;199.561;-674.584;18.9279;1.81803;-1.54611;4.48567;-1.318;0.802;0
162;1664534706;876384546;-1.75424;0.0903711;-0.231642;208.015;-686.234;170.867;199.723;-674.742;19.4117;1.56529;-1.38898;4.56557;-1.11;0.548;0
163;1664534706;976270964;-1.78664;0.0904643;-0.22991;208.015;-686.234;170.867;199.849;-674.865;19.9012;1.32519;-1.22186;4.57547;-0.536;0.211;0
164;1664534707;76315089;-1.81725;0.0811595;-0.219827;208.018;-686.232;170.866;199.954;-674.975;20.3801;1.08332;-1.07107;4.61972;-0.229;0.152;0
165;1664534707;176253622;-1.85064;0.0700973;-0.20188;208.016;-686.234;170.867;200.029;-675.043;20.8621;0.870879;-0.924053;4.67738;0.044;0.182;0
166;1664534707;276235601;-1.88805;0.0577757;-0.17944;208.016;-686.234;170.867;200.089;-675.109;21.3474;0.673545;-0.786872;4.7555;0.206;-0.237;0
167;1664534707;376191955;-1.92626;0.0441136;-0.154248;208.014;-686.234;170.867;200.122;-675.134;21.8362;0.511697;-0.670871;4.80405;0.262;-0.954;0
168;1664534707;476207974;-1.96197;0.0315073;-0.128908;208.014;-686.234;170.867;200.145;-675.163;22.3202;0.392728;-0.55223;4.78484;0.314;-0.714;0
169;1664534707;576141292;-1.99687;0.0199087;-0.100693;208.018;-686.233;170.867;200.154;-675.162;22.8014;0.283656;-0.493643;4.75123;0.424;-0.885;0
170;1664534707;676141732;-2.02718;0.0123106;-0.0763596;208.018;-686.233;170.867;200.158;-675.175;23.2822;0.212883;-0.439682;4.69355;0.396;-1.3;0
171;1664534707;776099684;-2.06105;0.00927855;-0.0582262;208.016;-686.234;170.867;200.165;-675.17;23.7505;0.157175;-0.405207;4.60829;0.218;-1.365;0
172;1664534707;876092669;-2.1204;0.00783744;-0.0477525;208.016;-686.234;170.867;200.168;-675.178;24.206;0.115485;-0.371012;4.58934;0.206;-1.017;0
173;1664534707;976056508;-2.17296;0.00675872;-0.03819;208.015;-686.233;170.867;200.182;-675.181;24.6541;0.0924618;-0.353099;4.40461;0.199;-0.793;0
174;1664534708;76042191;-2.19265;0.00426803;-0.0352814;208.015;-686.233;170.867;200.189;-675.195;25.0669;0.0811032;-0.345846;3.98628;0.186;-0.643;0
175;1664534708;176039534;-2.18658;0.00565239;-0.0352817;208.017;-686.233;170.867;200.21;-675.207;25.4307;0.0739946;-0.339464;3.56355;0.026;-0.385;0
176;1664534708;276002165;-2.16222;0.0133369;-0.0292894;208.017;-686.233;170.868;200.22;-675.223;25.7565;0.07191;-0.334886;3.29843;-0.038;-0.281;0
177;1664534708;375974746;-2.1243;0.0219923;-0.0269245;208.016;-686.233;170.867;200.258;-675.249;26.0464;0.0687813;-0.316947;3.12821;-0.16;-0.413;0
178;1664534708;475945567;-2.07631;0.0266853;-0.0237745;208.016;-686.233;170.867;200.282;-675.274;26.2966;0.0666394;-0.290079;3.06031;-0.129;-0.314;0
179;1664534708;575920547;-2.0182;0.0290444;-0.0189618;208.018;-686.233;170.868;200.329;-675.302;26.5517;0.0703123;-0.258732;2.96893;-0.125;-0.196;0
180;1664534708;675930687;-1.962;0.02965;-0.017837;208.018;-686.233;170.868;200.358;-675.323;26.8339;0.0640585;-0.217788;2.94249;-0.074;-0.225;0
181;1664534708;775881929;-1.91962;0.0270113;-0.0155205;208.016;-686.233;170.868;200.404;-675.344;27.1301;0.0663942;-0.166936;3.05738;0.051;-0.064;0
182;1664534708;875848208;-1.8893;0.0227481;-0.0122704;208.016;-686.233;170.868;200.431;-675.356;27.4508;0.0615207;-0.13908;3.20893;0.092;-0.162;0
183;1664534708;975850797;-1.86961;0.020404;-0.0109841;208.016;-686.232;170.868;200.469;-675.365;27.7979;0.0622606;-0.108863;3.38436;0.074;-0.233;0
184;1664534709;75832974;-1.86502;0.0173019;-0.0115562;208.016;-686.232;170.868;200.493;-675.368;28.1932;0.04824;-0.0855454;3.7088;0.065;-0.16;0
185;1664534709;175777577;-1.86634;0.0134893;-0.0131474;208.018;-686.233;170.868;200.519;-675.364;28.6288;0.0470223;-0.0477975;3.99316;0.169;-0.063;0
186;1664534709;275783286;-1.86695;0.00744031;-0.0139429;208.018;-686.233;170.868;200.535;-675.36;29.0947;0.0447123;-0.0316252;4.16725;0.262;-0.036;0
187;1664534709;375736528;-1.86527;0.00221054;-0.0124498;208.014;-686.232;170.868;200.554;-675.349;29.5793;0.0451123;-0.00992753;4.22894;0.207;0.11;0
188;1664534709;475750907;-1.86139;-0.00259066;-0.0096142;208.014;-686.232;170.868;200.566;-675.339;30.0802;0.0429823;-0.00559527;4.20941;0.214;-0.027;0
189;1664534709;575696950;-1.85756;-0.00454604;-0.00527882;208.014;-686.232;170.868;200.581;-675.327;30.5681;0.0416846;-0.00820883;4.18436;0.132;-0.023;0
190;1664534709;675683879;-1.85389;-0.00372165;-0.00550575;208.019;-686.234;170.868;200.591;-675.318;31.0139;0.036531;-0.00888431;4.18978;0.069;-0.11;0
191;1664534709;775645023;-1.85239;-0.00301073;-0.00591275;208.019;-686.234;170.868;200.602;-675.309;31.4479;0.0361372;-0.0139405;4.13319;0.045;-0.029;0
192;1664534709;875622450;-1.85237;-0.00200371;-0.00776644;208.014;-686.233;170.867;200.611;-675.303;31.8583;0.0349773;-0.0182107;4.0528;0.016;-0.036;0
193;1664534709;975582506;-1.85314;0.000144873;-0.0101476;208.017;-686.233;170.867;200.621;-675.299;32.2576;0.0324718;-0.020715;4.01959;-0.055;-0.119;0
194;1664534710;75636335;-1.85381;0.00226132;-0.01288;208.017;-686.233;170.867;200.628;-675.295;32.6476;0.0261187;-0.019698;3.99873;-0.068;-0.083;0
195;1664534710;175547404;-1.8543;0.00356329;-0.0136872;208.017;-686.233;170.867;200.636;-675.291;33.0375;0.0223951;-0.0212067;4.06991;-0.074;-0.01;0
196;1664534710;275514683;-1.8541;0.00280567;-0.0121335;208.017;-686.233;170.867;200.639;-675.285;33.4327;0.0104558;-0.0106511;4.12297;0.036;0.032;0
197;1664534710;375498886;-1.85383;-0.000691227;-0.00918856;208.016;-686.232;170.867;200.642;-675.277;33.8381;0.00772576;-0.00657667;4.19015;0.062;0.08;0
198;1664534710;475445242;-1.85362;-0.00325097;-0.00730479;208.016;-686.232;170.867;200.643;-675.27;34.2609;0.00692858;-0.00125433;4.23072;0.061;0.055;0
199;1664534710;575444833;-1.85392;-0.00518622;-0.00794437;208.016;-686.232;170.867;200.646;-675.26;34.6929;0.00397323;0.000932769;4.27007;0.068;-0.033;0
200;1664534710;677230114;-1.8541;-0.00299862;-0.0104117;208.016;-686.232;170.867;200.647;-675.253;35.139;-0.00356215;-0.00785569;4.29306;-0.024;-0.11;0
201;1664534710;775406297;-1.85473;0.000481878;-0.0114838;208.016;-686.232;170.867;200.656;-675.237;35.592;0.000983614;-0.000835198;4.32184;-0.05;0.029;0
202;1664534710;875348526;-1.85476;0.00108792;-0.0131012;208.016;-686.233;170.867;200.665;-675.222;36.0532;-0.00587936;0.00828773;4.35483;0.046;-0.012;0
203;1664534710;975320252;-1.85493;-0.00229217;-0.0146706;208.016;-686.233;170.866;200.677;-675.192;36.5191;-0.00507059;0.0139214;4.36556;0.103;0.345;0
204;1664534711;81031479;-1.85494;-0.00911374;-0.0174914;208.016;-686.233;170.866;200.684;-675.169;36.9946;-0.0116083;0.0118189;4.37803;0.154;0.17;0
205;1664534711;175315765;-1.85494;-0.0145354;-0.0172475;208.016;-686.233;170.866;200.688;-675.144;37.4597;-0.0231346;0.00729772;4.37879;0.235;0.249;0
206;1664534711;275315421;-1.85484;-0.0204849;-0.0168186;208.016;-686.233;170.866;200.688;-675.13;37.903;-0.040618;0.00295921;4.38771;0.153;-0.016;0
207;1664534711;375241047;-1.85508;-0.0221055;-0.017054;208.016;-686.233;170.866;200.681;-675.113;38.3512;-0.0544434;-0.00840128;4.40458;0.133;-0.056;0
208;1664534711;475678071;-1.8551;-0.0231163;-0.0136649;208.016;-686.233;170.866;200.672;-675.102;38.8054;-0.07402;-0.0290858;4.37559;0.092;-0.107;0
209;1664534711;575229834;-1.85469;-0.0222899;-0.0063573;208.016;-686.233;170.866;200.662;-675.09;39.2503;-0.0798665;-0.0417023;4.33611;0.07;0.013;0
210;1664534711;675167041;-1.85437;-0.0180234;-0.00255644;208.015;-686.232;170.867;200.652;-675.083;39.6796;-0.0882038;-0.0621201;4.3146;-0.017;-0.031;0
211;1664534711;775160202;-1.85356;-0.0106905;0.00276397;208.015;-686.232;170.867;200.645;-675.075;40.1043;-0.0850198;-0.0762244;4.22937;-0.116;-0.147;0
212;1664534711;875144278;-1.85205;-0.00765705;0.00470757;208.016;-686.234;170.867;200.638;-675.073;40.5015;-0.0810378;-0.08011;3.82534;-0.078;-0.156;0
213;1664534711;975078158;-1.85091;-0.00656676;0.00410861;208.018;-686.231;170.866;200.629;-675.074;40.8374;-0.0780012;-0.081322;3.2553;-0.073;-0.186;0
214;1664534712;75064040;-1.85044;-0.00604687;0.00223384;208.015;-686.234;170.867;200.62;-675.077;41.107;-0.0742097;-0.083263;2.67463;-0.128;-0.15;0
215;1664534712;179618732;-1.85099;-0.00366363;0.000495314;208.015;-686.234;170.867;200.608;-675.085;41.3118;-0.0717665;-0.0874601;2.27116;-0.08;-0.095;0
216;1664534712;275027761;-1.85115;-0.00185176;-0.000342844;208.015;-686.234;170.867;200.597;-675.094;41.4427;-0.0670746;-0.0937624;1.76475;-0.054;0.12;0
217;1664534712;375005159;-1.85101;-0.00132072;-0.000637205;208.015;-686.233;170.867;200.584;-675.105;41.5106;-0.0680499;-0.0966367;1.12591;-0.056;-0.019;0
218;1664534712;474967617;-1.85142;-0.000657284;-0.0011253;208.015;-686.233;170.867;200.573;-675.115;41.5208;-0.0640884;-0.0951701;0.612087;-0.039;0.022;0
219;1664534712;574963187;-1.85256;-0.00179284;-0.00410824;208.015;-686.233;170.867;200.561;-675.128;41.4941;-0.0638483;-0.0962202;0.294977;-0.029;-0.001;0
220;1664534712;674926156;-1.85353;-0.00348882;-0.00818557;208.017;-686.234;170.867;200.55;-675.141;41.4428;-0.0660651;-0.0969343;0.0780901;0.081;-0.002;0
221;1664534712;774908193;-1.85429;-0.00597588;-0.0121115;208.017;-686.234;170.867;200.529;-675.153;41.3893;-0.0931407;-0.0992271;-0.0555351;0.011;0.024;0
222;1664534712;874869755;-1.85492;-0.00588386;-0.0104058;208.016;-686.232;170.868;200.508;-675.165;41.3639;-0.0864458;-0.101418;-0.10673;0.008;0.058;0
223;1664534712;974868556;-1.85541;-0.00678306;-0.0110862;208.016;-686.232;170.868;200.481;-675.179;41.3494;-0.111864;-0.102147;-0.156237;-0.032;-0.017;0
224;1664534713;74833656;-1.85537;-0.00394016;-0.0067257;208.016;-686.232;170.868;200.458;-675.193;41.3584;-0.116661;-0.0886783;-0.11428;-0.067;0.045;0
225;1664534713;176149336;-1.85499;-0.00232604;-0.00387875;208.016;-686.232;170.868;200.43;-675.208;41.3918;-0.139065;-0.0939411;-0.0593293;-0.057;0.047;0
226;1664534713;276914047;-1.85443;0.00124076;0.002337;208.015;-686.234;170.867;200.405;-675.224;41.4593;-0.141469;-0.0915127;-0.0249639;-0.059;0.064;0
227;1664534713;377180767;-1.85422;0.00423617;0.00589195;208.017;-686.232;170.867;200.376;-675.239;41.5339;-0.141092;-0.0962386;0.00169501;-0.104;-0.074;0
228;1664534713;474735349;-1.85389;0.00813239;0.00894609;208.017;-686.233;170.867;200.351;-675.255;41.608;-0.135386;-0.0983595;0.017312;-0.103;-0.223;0
229;1664534713;578629696;-1.85363;0.00917833;0.0107678;208.017;-686.233;170.867;200.328;-675.274;41.6849;-0.126257;-0.0954803;0.0350436;-0.043;-0.063;0
230;1664534713;679106029;-1.85327;0.00959753;0.0149756;208.016;-686.233;170.867;200.308;-675.293;41.7559;-0.1191;-0.102233;0.00554296;-0.061;-0.216;0
231;1664534713;778432243;-1.85296;0.0126045;0.013059;208.016;-686.233;170.867;200.29;-675.308;41.8175;-0.106399;-0.104464;-0.0258447;-0.062;-0.152;0
232;1664534713;874634418;-1.8525;0.0154371;0.0105702;208.018;-686.233;170.867;200.273;-675.323;41.8562;-0.0984056;-0.105501;-0.0556811;-0.008;0.025;0
233;1664534713;974568963;-1.85212;0.0145475;0.0119255;208.018;-686.233;170.867;200.262;-675.335;41.8893;-0.0910514;-0.10407;-0.0895047;-0.02;-0.26;0
234;1664534714;74573492;-1.85226;0.0149098;0.0114209;208.015;-686.232;170.867;200.251;-675.352;41.9173;-0.0824305;-0.102562;-0.131435;-0.013;-0.019;0
235;1664534714;174539478;-1.85238;0.0162902;0.00786564;208.015;-686.232;170.867;200.249;-675.361;41.9295;-0.0736311;-0.100206;-0.163044;-0.019;-0.028;0
236;1664534714;274540494;-1.85274;0.0163288;0.00499068;208.015;-686.232;170.867;200.244;-675.372;41.9284;-0.0670479;-0.0956535;-0.188924;-0.017;-0.078;0
237;1664534714;374497650;-1.85301;0.0163563;0.00336321;208.018;-686.233;170.867;200.243;-675.376;41.9231;-0.0659141;-0.0731376;-0.196462;-0.01;-0.094;0
238;1664534714;474439769;-1.85324;0.0142832;0.00994104;208.014;-686.234;170.867;200.239;-675.382;41.9127;-0.0643102;-0.0672728;-0.216385;0.006;0.06;0
239;1664534714;574421335;-1.85365;0.0163429;0.0129441;208.014;-686.234;170.867;200.241;-675.382;41.8991;-0.0424358;-0.0575721;-0.231997;0.009;0.088;0
240;1664534714;674412402;-1.85353;0.0166026;0.0153206;208.016;-686.232;170.867;200.242;-675.384;41.8863;-0.0273564;-0.0535387;-0.238803;0.025;0.079;0
241;1664534714;774400878;-1.85319;0.0184869;0.016727;208.016;-686.232;170.867;200.242;-675.382;41.8712;-0.0211752;-0.0526071;-0.231815;-0.022;-0.037;0
242;1664534714;874358449;-1.85303;0.0202453;0.0160884;208.017;-686.234;170.867;200.242;-675.383;41.8596;-0.00192121;-0.0405044;-0.22551;-0.046;-0.041;0
243;1664534714;974319252;-1.85319;0.0180709;0.0127453;208.017;-686.234;170.867;200.242;-675.38;41.8473;0.00834374;-0.0350997;-0.226006;-0.007;-0.139;0
244;1664534715;74295625;-1.85319;0.0152464;0.00823441;208.017;-686.234;170.867;200.245;-675.378;41.8369;0.0176999;-0.00667568;-0.222774;0.076;0.049;0
245;1664534715;174276390;-1.85312;0.0116397;0.00628503;208.018;-686.231;170.867;200.248;-675.376;41.8245;0.0250733;-0.00308574;-0.228986;0.064;0.134;0
246;1664534715;274288859;-1.85318;0.00887511;0.006417;208.015;-686.234;170.866;200.252;-675.375;41.8136;0.0212025;-0.00564317;-0.22735;0.061;-0.12;0
247;1664534715;374248958;-1.85319;0.010431;0.00984775;208.015;-686.234;170.866;200.251;-675.376;41.8039;0.0254969;0.0013308;-0.212616;0.005;-0.257;0
248;1664534715;480531965;-1.85326;0.0129579;0.0114759;208.018;-686.233;170.866;200.253;-675.375;41.7962;0.0348737;0.00871236;-0.2052;-0.069;-0.023;0
249;1664534715;574188221;-1.8533;0.0165104;0.0129397;208.017;-686.233;170.866;200.252;-675.371;41.7919;0.0459221;0.0144801;-0.193285;-0.048;0.179;0
250;1664534715;674153694;-1.85278;0.016817;0.0116353;208.016;-686.234;170.867;200.255;-675.367;41.7916;0.0533909;0.0209043;-0.18562;0.004;0.181;0
251;1664534715;774172242;-1.85216;0.014943;0.0106703;208.016;-686.234;170.867;200.261;-675.361;41.7913;0.0631773;0.0299466;-0.180287;0.003;-0.127;0
252;1664534715;877057821;-1.8522;0.0111485;0.0119049;208.016;-686.234;170.867;200.268;-675.356;41.7891;0.0717393;0.0381984;-0.178166;0.073;-0.007;0
253;1664534715;974082041;-1.85232;0.00749128;0.0148254;208.017;-686.233;170.867;200.273;-675.35;41.7886;0.0851758;0.0393046;-0.174635;0.076;-0.061;0
254;1664534716;74053939;-1.85294;0.00311699;0.0150194;208.017;-686.233;170.867;200.28;-675.343;41.7865;0.0870531;0.0439727;-0.156011;0.134;0.041;0
255;1664534716;174030039;-1.85408;-0.00153187;0.0178706;208.015;-686.233;170.867;200.287;-675.337;41.7786;0.0949546;0.0275684;-0.188154;0.123;-0.057;0
256;1664534716;274013402;-1.85498;-0.00171349;0.016476;208.017;-686.233;170.867;200.296;-675.333;41.7672;0.106971;0.0164647;-0.18571;0.075;-0.07;0
257;1664534716;373977922;-1.8562;-0.00500074;0.0127404;208.017;-686.233;170.867;200.308;-675.331;41.7565;0.117356;0.00056394;-0.188579;0.078;-0.182;0
258;1664534716;474047631;-1.85697;-0.00565959;0.00774693;208.017;-686.233;170.867;200.322;-675.331;41.7472;0.123495;-0.0162138;-0.179423;0.053;-0.18;0
259;1664534716;573935114;-1.85781;-0.00649728;0.00468749;208.016;-686.232;170.867;200.332;-675.333;41.7414;0.110453;-0.0311604;-0.192592;0.071;0.147;0
260;1664534716;677445433;-1.858;-0.00417166;0.00377427;208.017;-686.235;170.867;200.342;-675.336;41.7381;0.110567;-0.0455681;-0.164334;-0.005;0.071;0
261;1664534716;773867448;-1.8582;-0.00255706;-0.000422199;208.017;-686.235;170.867;200.352;-675.339;41.7399;0.114642;-0.0612404;-0.133381;-0.083;-0.027;0
262;1664534716;873868278;-1.85786;-2.52122e-06;-0.00401846;208.016;-686.232;170.867;200.363;-675.343;41.7416;0.110826;-0.06972;-0.161233;-0.106;0.089;0
263;1664534716;973814882;-1.85808;0.00147198;-0.00804274;208.016;-686.232;170.867;200.369;-675.345;41.7447;0.103528;-0.0709622;-0.146395;-0.119;0.284;0
264;1664534717;73799813;-1.85783;0.00296069;-0.00982032;208.018;-686.233;170.867;200.375;-675.348;41.7476;0.087345;-0.0795895;-0.142099;-0.089;0.174;0
265;1664534717;173786932;-1.85773;0.00714672;-0.0106454;208.018;-686.233;170.867;200.38;-675.35;41.7517;0.0703627;-0.0772143;-0.141498;-0.14;0.208;0
266;1664534717;273744362;-1.85706;0.0088238;-0.00943615;208.015;-686.233;170.867;200.384;-675.353;41.7521;0.0578753;-0.0767418;-0.131809;-0.096;0.099;0
267;1664534717;373715517;-1.857;0.00904657;-0.0111936;208.015;-686.233;170.867;200.385;-675.353;41.7523;0.0443914;-0.0740315;-0.157948;-0.092;-0.054;0
268;1664534717;473693167;-1.8569;0.00881339;-0.012328;208.019;-686.234;170.867;200.384;-675.355;41.7492;0.0165632;-0.0755886;-0.186593;-0.055;0.04;0
269;1664534717;573669536;-1.85658;0.0100219;-0.00818957;208.019;-686.234;170.867;200.381;-675.353;41.7429;-7.92816e-05;-0.0713167;-0.16991;-0.025;0.137;0
270;1664534717;673682729;-1.85626;0.00992634;-0.00396635;208.019;-686.234;170.867;200.378;-675.353;41.734;-0.0123054;-0.0685722;-0.163806;-0.019;0.093;0
271;1664534717;773607239;-1.85611;0.0115649;-0.000165682;208.014;-686.233;170.867;200.371;-675.353;41.7245;-0.0183553;-0.0760079;-0.147328;-0.004;0.002;0
272;1664534717;874709117;-1.85568;0.013731;0.00587561;208.014;-686.233;170.867;200.366;-675.356;41.7149;-0.0232371;-0.0734218;-0.155132;-0.055;-0.007;0
273;1664534717;973549517;-1.85583;0.0148659;0.00591738;208.017;-686.233;170.867;200.356;-675.354;41.7061;-0.0329809;-0.0804923;-0.159496;-0.032;-0.126;0
274;1664534718;73528363;-1.85523;0.0190716;0.0092788;208.017;-686.233;170.867;200.348;-675.354;41.6969;-0.0262199;-0.0755089;-0.160561;-0.083;-0.132;0
275;1664534718;173508079;-1.85519;0.0202106;0.0063943;208.015;-686.232;170.867;200.338;-675.35;41.6878;-0.0178972;-0.06713;-0.156728;-0.044;-0.242;0
276;1664534718;273514125;-1.85483;0.0203954;0.0053138;208.015;-686.232;170.867;200.332;-675.35;41.6815;-0.0184124;-0.067727;-0.139699;-0.012;-0.036;0
277;1664534718;373489810;-1.85447;0.0209115;0.00697877;208.017;-686.234;170.867;200.328;-675.346;41.6743;-0.0177288;-0.0601298;-0.153415;-0.026;0.05;0
278;1664534718;473457849;-1.85447;0.0187998;0.00729066;208.017;-686.234;170.867;200.325;-675.344;41.6709;-0.00905223;-0.0457393;-0.131234;-0.016;-0.022;0
279;1664534718;573396872;-1.85398;0.0152565;0.00912983;208.015;-686.231;170.867;200.327;-675.336;41.6699;0.00307954;-0.036464;-0.117185;0.064;-0.032;0
280;1664534718;673395975;-1.8539;0.0103424;0.00765047;208.015;-686.231;170.867;200.33;-675.331;41.6696;0.0045141;-0.0332115;-0.118342;0.115;-0.043;0
281;1664534718;773349010;-1.85401;0.0058337;0.00799174;208.017;-686.236;170.867;200.334;-675.322;41.6702;0.00614962;-0.0339365;-0.10401;0.147;0.086;0
282;1664534718;873355631;-1.85403;0.00375248;0.00799478;208.017;-686.236;170.867;200.337;-675.316;41.6697;0.0147476;-0.0358618;-0.122947;0.136;0.036;0
283;1664534718;973249961;-1.85412;0.00106637;0.00747173;208.015;-686.231;170.867;200.341;-675.306;41.6701;0.0218497;-0.039318;-0.120882;0.124;0.096;0
284;1664534719;73253497;-1.85416;0.00134942;0.00646588;208.015;-686.231;170.867;200.346;-675.3;41.6673;0.0403754;-0.0447934;-0.125881;0.037;-0.102;0
285;1664534719;173226201;-1.85406;0.000784924;0.00465428;208.017;-686.233;170.867;200.352;-675.292;41.6619;0.0419425;-0.0487121;-0.125729;0.053;-0.047;0
286;1664534719;273199673;-1.85419;-0.000992699;0.00156548;208.017;-686.233;170.867;200.357;-675.289;41.658;0.0434195;-0.0547185;-0.120896;0.092;0.038;0
287;1664534719;373175960;-1.85413;-0.000724446;0.000579672;208.014;-686.235;170.867;200.36;-675.285;41.6561;0.0368052;-0.0669095;-0.125655;0.059;0.127;0
288;1664534719;473203435;-1.85426;-0.000488822;-0.000841694;208.014;-686.235;170.867;200.363;-675.286;41.6541;0.035576;-0.0803394;-0.116589;0.012;0.105;0
289;1664534719;573113659;-1.85374;0.00338167;-0.00209406;208.017;-686.232;170.867;200.363;-675.285;41.6553;0.030572;-0.0805466;-0.106539;-0.115;-0.05;0
290;1664534719;673096920;-1.8531;0.00593064;0.00234408;208.017;-686.232;170.867;200.363;-675.286;41.6562;0.0255274;-0.0798151;-0.109941;-0.078;0.202;0
291;1664534719;773081685;-1.85288;0.00938848;0.00183835;208.017;-686.233;170.867;200.361;-675.288;41.6562;0.0297558;-0.0836201;-0.118976;-0.086;0.212;0
292;1664534719;873073680;-1.85233;0.0117154;0.00206388;208.017;-686.233;170.867;200.36;-675.291;41.6555;0.0116027;-0.080962;-0.114629;-0.121;0.104;0
293;1664534719;973003900;-1.8517;0.0159706;0.00573785;208.015;-686.233;170.867;200.355;-675.292;41.6543;0.0128505;-0.0798609;-0.0976115;-0.106;0.185;0
294;1664534720;78069133;-1.85132;0.0183576;0.00549178;208.015;-686.233;170.867;200.353;-675.294;41.653;0.0263361;-0.0470299;-0.120178;-0.065;0.134;0
295;1664534720;173044410;-1.85117;0.0133344;0.00475185;208.015;-686.233;170.867;200.35;-675.29;41.6516;0.0288039;-0.0387342;-0.110558;0.059;0.051;0
296;1664534720;273029719;-1.85118;0.0104216;0.00367909;208.015;-686.234;170.867;200.35;-675.287;41.6573;0.0304488;-0.0301297;-0.105039;0.079;-0.023;0
297;1664534720;372990043;-1.85114;0.00747629;0.0040549;208.017;-686.232;170.866;200.345;-675.281;41.6629;0.0305904;-0.0239854;-0.100381;0.072;-0.062;0
